         x         y           v           s          Vx          Vy
    0.7375       0.8    0.060649  0.00044435  -0.0035103 -8.8859e-05
    0.7375     0.825    0.069431  0.00034459  -0.0045512  0.00077298
    0.7375      0.85     0.07933  0.00021679  -0.0057664   0.0018255
    0.7375     0.875    0.090467  5.6274e-05  -0.0071811   0.0030973
    0.7375       0.9     0.10297 -0.00014227  -0.0088241   0.0046201
    0.7375     0.925     0.11698 -0.00038493   -0.010728   0.0064299
    0.7375      0.95     0.13261 -0.00067869   -0.012931   0.0085663
    0.7375     0.975        0.15  -0.0010315   -0.015475    0.011074
    0.7375         1     0.16924  -0.0014524   -0.018407    0.014001
      0.75     0.525   0.0098514  0.00051881    0.001162  -0.0025748
      0.75      0.55    0.011892  0.00054663   0.0010486  -0.0026594
      0.75     0.575    0.014234  0.00057124  0.00090218  -0.0027145
      0.75       0.6     0.01692  0.00059174   0.0007172  -0.0027335
      0.75     0.625    0.019998   0.0006071  0.00048736  -0.0027087
      0.75      0.65     0.02352  0.00061611  0.00020547   -0.002631
      0.75     0.675    0.027543  0.00061737 -0.00013668  -0.0024904
      0.75       0.7    0.032133  0.00060927 -0.00054841   -0.002275
      0.75     0.725    0.037363  0.00058995  -0.0010404  -0.0019716
      0.75      0.75    0.043314  0.00055725  -0.0016247  -0.0015649
      0.75     0.775    0.050079  0.00050872  -0.0023151  -0.0010374
      0.75       0.8    0.057756   0.0004415  -0.0031276 -0.00036957
      0.75     0.825    0.066459  0.00035234  -0.0040801    0.000461
      0.75      0.85    0.076307   0.0002375  -0.0051933   0.0014796
      0.75     0.875    0.087434  9.2675e-05  -0.0064908   0.0027146
      0.75       0.9    0.099979 -8.7045e-05  -0.0079997   0.0041983
      0.75     0.925     0.11409 -0.00030731  -0.0097509   0.0059667
      0.75      0.95     0.12991 -0.00057459   -0.011779   0.0080601
      0.75     0.975      0.1476 -0.00089628   -0.014125    0.010524
      0.75         1     0.16728  -0.0012808   -0.016833    0.013407
    0.7625     0.525   0.0083149  0.00048616   0.0011114  -0.0026422
    0.7625      0.55    0.010214  0.00051286    0.001011  -0.0027369
    0.7625     0.575     0.01241  0.00053671  0.00088061  -0.0028034
    0.7625       0.6    0.014946  0.00055689  0.00071527  -0.0028353
    0.7625     0.625    0.017869  0.00057247  0.00050919  -0.0028249
    0.7625      0.65    0.021233  0.00058235  0.00025578  -0.0027636
    0.7625     0.675    0.025097  0.00058526 -5.2444e-05  -0.0026414
    0.7625       0.7    0.029529  0.00057973 -0.00042404  -0.0024469
    0.7625     0.725    0.034602  0.00056406 -0.00086875  -0.0021668
    0.7625      0.75    0.040403  0.00053629  -0.0013977  -0.0017862
    0.7625     0.775    0.047024  0.00049417  -0.0020236  -0.0012881
    0.7625       0.8    0.054571  0.00043511   -0.002761 -0.00065304
    0.7625     0.825    0.063162  0.00035612  -0.0036267  0.00014115
    0.7625      0.85    0.072923  0.00025377  -0.0046396   0.0011195
    0.7625     0.875    0.083997  0.00012414  -0.0058217   0.0023102
    0.7625       0.9    0.096534  -3.731e-05  -0.0071981   0.0037455
    0.7625     0.925      0.1107 -0.00023577  -0.0087975   0.0054614
    0.7625      0.95     0.12665 -0.00047719   -0.010653   0.0074985
    0.7625     0.975     0.14456  -0.0007684   -0.012801   0.0099024
    0.7625         1      0.1646  -0.0011172   -0.015285    0.012724
     0.775     0.525   0.0066822  0.00045275   0.0010561  -0.0026954
     0.775      0.55   0.0084286  0.00047821    0.000968  -0.0027998
     0.775     0.575    0.010466  0.00050115  0.00085299  -0.0028774
     0.775       0.6    0.012838  0.00052086  0.00070646  -0.0029221
     0.775     0.625    0.015593  0.00053647  0.00052319  -0.0029263
     0.775      0.65    0.018784  0.00054702  0.00029721  -0.0028818
     0.775     0.675    0.022472  0.00055133  2.1706e-05  -0.0027789
     0.775       0.7    0.026726   0.0005481 -0.00031109  -0.0026062
     0.775     0.725    0.031622  0.00053578 -0.00071006  -0.0023512
     0.775      0.75    0.037247   0.0005126  -0.0011853  -0.0019991
     0.775     0.775    0.043699  0.00047651  -0.0017485  -0.0015332
     0.775       0.8    0.051086  0.00042517  -0.0024129 -0.00093453
     0.775     0.825     0.05953  0.00035587  -0.0031938 -0.00018138
     0.775      0.85    0.069167  0.00026548  -0.0041087   0.0007509
     0.775     0.875    0.080144  0.00015043  -0.0051778   0.0018903
     0.775       0.9    0.092624  6.5924e-06  -0.0064241   0.0032686
     0.775     0.925     0.10678 -0.00017078  -0.0078743   0.0049216
     0.775      0.95      0.1228 -0.00038712  -0.0095588   0.0068898
     0.775     0.975     0.14087 -0.00064872   -0.011512   0.0092189
     0.775         1     0.16118 -0.00096273   -0.013774     0.01196
    0.7875     0.525   0.0049818  0.00041877  0.00099638  -0.0027331
    0.7875      0.55   0.0065665  0.00044286  0.00091996  -0.0028465
    0.7875     0.575   0.0084355  0.00046477  0.00081947  -0.0029348
    0.7875       0.6    0.010632  0.00048384  0.00069082  -0.0029919
    0.7875     0.625    0.013206  0.00049931   0.0005293  -0.0030108
    0.7875      0.65     0.01621   0.0005103  0.00032952  -0.0029832
    0.7875     0.675    0.019706  0.00051579  8.5361e-05  -0.0028999
    0.7875       0.7    0.023764  0.00051457  -0.0002102  -0.0027501
    0.7875     0.725    0.028462  0.00050528 -0.00056517  -0.0025214
    0.7875      0.75    0.033889  0.00048631 -0.00098872  -0.0021996
    0.7875     0.775    0.040146  0.00045584  -0.0014914  -0.0017684
    0.7875       0.8    0.047343  0.00041175  -0.0020851  -0.0012094
    0.7875     0.825    0.055608  0.00035158   -0.002784 -0.00050144
    0.7875      0.85    0.065082  0.00027255  -0.0036037  0.00037964
    0.7875     0.875    0.075919   0.0001714  -0.0045629   0.0014612
    0.7875       0.9    0.088291  4.4404e-05  -0.0056825   0.0027745
    0.7875     0.925     0.10239 -0.00011273  -0.0069869   0.0043549
    0.7875      0.95      0.1184 -0.00030494  -0.0085041   0.0062425
    0.7875     0.975     0.13655 -0.00053793   -0.010266   0.0084826
    0.7875         1     0.15704 -0.00081824   -0.012309    0.011126
       0.8     0.525     0.00322  0.00038442  0.00093268  -0.0027541
       0.8      0.55   0.0046341  0.00040704  0.00086713  -0.0028758
       0.8     0.575   0.0063246  0.00042778  0.00078029  -0.0029741
       0.8       0.6   0.0083352  0.00044606  0.00066849  -0.0030432
       0.8     0.625    0.010715   0.0004612  0.00052753  -0.0030763
       0.8      0.65    0.013517  0.00047243  0.00035262  -0.0030656
       0.8     0.675    0.016806  0.00047884  0.00013826  -0.0030023
       0.8       0.7     0.02065  0.00047935 -0.00012182  -0.0028758
       0.8     0.725    0.025131  0.00047274 -0.00043478  -0.0026743
       0.8      0.75    0.030337  0.00045761 -0.00080884  -0.0023842
       0.8     0.775    0.036372   0.0004323  -0.0012534  -0.0019898
       0.8       0.8     0.04335  0.00039494  -0.0017794  -0.0014732
       0.8     0.825    0.051402  0.00034333  -0.0023993 -0.00081397
       0.8      0.85    0.060673  0.00027497  -0.0031274   1.133e-05
       0.8     0.875    0.071324  0.00018696  -0.0039803   0.0010294
       0.8       0.9    0.083538  7.5956e-05  -0.0049773   0.0022705
       0.8     0.925    0.097509 -6.1903e-05  -0.0061404   0.0037694
       0.8      0.95     0.11345 -0.00023106  -0.0074949   0.0055654
       0.8     0.975      0.1316 -0.00043665  -0.0090703   0.0077032
       0.8         1     0.15219 -0.00068458     -0.0109    0.010233
    0.8125     0.525   0.0013988  0.00034992  0.00086542  -0.0027573
    0.8125      0.55   0.0026333  0.00037097  0.00080994  -0.0028864
    0.8125     0.575   0.0041352  0.00039042  0.00073579  -0.0029938
    0.8125       0.6   0.0059482  0.00040776  0.00063973  -0.0030742
    0.8125     0.625    0.008121   0.0004224  0.00051807   -0.003121
    0.8125      0.65    0.010709  0.00043366  0.00036654  -0.0031269
    0.8125     0.675    0.013773  0.00044073  0.00018029  -0.0030833
    0.8125       0.7    0.017386  0.00044268 -4.6226e-05  -0.0029803
    0.8125     0.725    0.021628  0.00043842 -0.00031938  -0.0028067
    0.8125      0.75    0.026591  0.00042671 -0.00064646  -0.0025493
    0.8125     0.775    0.032377   0.0004061  -0.0010359  -0.0021932
    0.8125       0.8    0.039106  0.00037491  -0.0014972  -0.0017212
    0.8125     0.825    0.046909  0.00033123  -0.0020417  -0.0011136
    0.8125      0.85    0.055937  0.00027283  -0.0026821   -0.000348
    0.8125     0.875    0.066357  0.00019713  -0.0034333  0.00060144
    0.8125       0.9    0.078357  0.00010117  -0.0043124   0.0017641
    0.8125     0.925    0.092145 -1.8491e-05  -0.0053394   0.0031736
    0.8125      0.95     0.10795  -0.0001658  -0.0065372   0.0048683
    0.8125     0.975     0.12601 -0.00034535  -0.0079321   0.0068917
    0.8125         1      0.1466 -0.00056241  -0.0095544   0.0092934
     0.825     0.525  -0.0004798  0.00031549  0.00079514  -0.0027416
     0.825      0.55  0.00056606  0.00033488  0.00074885  -0.0028769
     0.825     0.575   0.0018694  0.00035293  0.00068639  -0.0029925
     0.825       0.6   0.0034736   0.0003692  0.00060492  -0.0030832
     0.825     0.625   0.0054271  0.00038318  0.00050119  -0.0031429
     0.825      0.65    0.007785  0.00039426  0.00037148  -0.0031646
     0.825     0.675     0.01061  0.00040175  0.00021153  -0.0031404
     0.825       0.7    0.013973  0.00040484  1.6475e-05  -0.0030608
     0.825     0.725    0.017956  0.00040258 -0.00021926  -0.0029152
     0.825      0.75     0.02265  0.00039388 -0.00050209   -0.002691
     0.825     0.775    0.028161  0.00037747 -0.00083939  -0.0023742
     0.825       0.8    0.034609  0.00035191  -0.0012397  -0.0019484
     0.825     0.825    0.042128  0.00031549  -0.0017127  -0.0013949
     0.825      0.85    0.050872  0.00026627  -0.0022698 -0.00069203
     0.825     0.875    0.061013    0.000202  -0.0029243  0.00018467
     0.825       0.9    0.072746  0.00012006  -0.0036912   0.0012635
     0.825     0.925    0.086286  1.7438e-05  -0.0045883   0.0025767
     0.825      0.95     0.10187 -0.00010936  -0.0056359   0.0041613
     0.825     0.975     0.11977 -0.00026436  -0.0068577   0.0060595
     0.825         1     0.14025 -0.00045224  -0.0082809   0.0083194
    0.8375     0.525  -0.0024135  0.00028138  0.00072243  -0.0027059
    0.8375      0.55  -0.0015652  0.00029905  0.00068448  -0.0028462
    0.8375     0.575 -0.00047056   0.0003156  0.00063267  -0.0029686
    0.8375       0.6  0.00091347  0.00033068  0.00056456  -0.0030684
    0.8375     0.625    0.002635  0.00034383  0.00047733  -0.0031399
    0.8375      0.65   0.0047489  0.00035455  0.00036777  -0.0031766
    0.8375     0.675   0.0073176  0.00036222   0.0002322   -0.003171
    0.8375       0.7    0.010412  0.00036616  6.6393e-05  -0.0031142
    0.8375     0.725    0.014114  0.00036554 -0.00013449  -0.0029963
    0.8375      0.75    0.018517  0.00035943   -0.000376  -0.0028055
    0.8375     0.775    0.023725  0.00034674 -0.00066455  -0.0025284
    0.8375       0.8     0.02986   0.0003262  -0.0010075  -0.0021498
    0.8375     0.825    0.037059  0.00029636  -0.0014135  -0.0016518
    0.8375      0.85    0.045477  0.00025553  -0.0018923  -0.0010142
    0.8375     0.875    0.055292  0.00020175  -0.0024555 -0.00021347
    0.8375       0.9    0.066701  0.00013275  -0.0031164  0.00077709
    0.8375     0.925    0.079928  4.5927e-05  -0.0038905   0.0019883
    0.8375      0.95    0.095221 -6.1771e-05  -0.0047958   0.0034555
    0.8375     0.975     0.11286 -0.00019386   -0.005853   0.0052191
    0.8375         1     0.13313 -0.00035442  -0.0070863   0.0073255
      0.85     0.525  -0.0043996  0.00024784  0.00064802  -0.0026491
      0.85      0.55  -0.0037579  0.00026373   0.0006175  -0.0027929
      0.85     0.575  -0.0028819  0.00027872  0.00057528  -0.0029207
      0.85       0.6  -0.0017294  0.00029249  0.00051927  -0.0030282
      0.85     0.625 -0.00025251  0.00030468  0.00044707  -0.0031102
      0.85      0.65   0.0016029  0.00031485  0.00035594  -0.0031606
      0.85     0.675    0.003899  0.00032248  0.00024273  -0.0031724
      0.85       0.7   0.0067067  0.00032698  0.00010384  -0.0031375
      0.85     0.725    0.010107  0.00032767 -6.4881e-05  -0.0030465
      0.85      0.75    0.014193  0.00032374 -0.00026818  -0.0028886
      0.85     0.775    0.019071  0.00031426 -0.00051156  -0.0026513
      0.85       0.8    0.024861  0.00029816 -0.00080134  -0.0023201
      0.85     0.825    0.031703  0.00027419  -0.0011449  -0.0018786
      0.85      0.85    0.039754  0.00024092  -0.0015507  -0.0013076
      0.85     0.875    0.049192  0.00019666  -0.0020286 -0.00058519
      0.85       0.9     0.06022  0.00013949  -0.0025903  0.00031382
      0.85     0.925    0.073068  6.7146e-05  -0.0032491   0.0014185
      0.85      0.95    0.087992 -2.2968e-05  -0.0040205   0.0027623
      0.85     0.975     0.10528 -0.00013388  -0.0049227   0.0043836
      0.85         1     0.12524  -0.0002691  -0.0059767   0.0063264
    0.8625     0.525  -0.0064355  0.00021515  0.00057269  -0.0025703
    0.8625      0.55  -0.0060092  0.00022922   0.0005487  -0.0027157
    0.8625     0.575  -0.0053618  0.00024259  0.00051499  -0.0028473
    0.8625       0.6  -0.0044519  0.00025497  0.00046981  -0.0029609
    0.8625     0.625  -0.0032325  0.00026608  0.00041113  -0.0030517
    0.8625      0.65  -0.0016499  0.00027553  0.00033666  -0.0031142
    0.8625     0.675  0.00035726  0.00028291  0.00024374  -0.0031421
    0.8625       0.7   0.0028592  0.00028772  0.00012934  -0.0031277
    0.8625     0.725   0.0059367  0.00028938 -1.0024e-05  -0.0030624
    0.8625      0.75    0.009682  0.00028722 -0.00017836  -0.0029364
    0.8625     0.775    0.014201  0.00028046 -0.00038029   -0.002738
    0.8625       0.8    0.019615   0.0002682 -0.00062118   -0.002454
    0.8625     0.825    0.026063   0.0002494 -0.00090722  -0.0020689
    0.8625      0.85    0.033703  0.00022284  -0.0012456  -0.0015652
    0.8625     0.875    0.042715  0.00018712  -0.0016448 -0.00092247
    0.8625       0.9    0.053306   0.0001406  -0.0021146 -0.00011715
    0.8625     0.925    0.065708   8.139e-05  -0.0026663  0.00087785
    0.8625      0.95    0.080184  7.2869e-06  -0.0033132   0.0020938
    0.8625     0.975    0.097031 -8.4271e-05   -0.004071   0.0035666
    0.8625         1     0.11658 -0.00019626  -0.0049574   0.0053378
     0.875     0.525  -0.0085182  0.00018359  0.00049733  -0.0024682
     0.875      0.55  -0.0083159  0.00019584  0.00047898  -0.0026136
     0.875     0.575   -0.007907  0.00020754   0.0004527   -0.002747
     0.875       0.6  -0.0072508  0.00021847  0.00041706  -0.0028647
     0.875     0.625  -0.0063013  0.00022839  0.00037039  -0.0029625
     0.875      0.65  -0.0050059  0.00023699  0.00031077  -0.0030352
     0.875     0.675  -0.0033041  0.00024393  0.00023603  -0.0030772
     0.875       0.7  -0.0011264  0.00024879  0.00014365  -0.0030815
     0.875     0.725   0.0016068  0.00025111  3.0756e-05  -0.0030404
     0.875      0.75   0.0049871  0.00025033 -0.00010596  -0.0029447
     0.875     0.775   0.0091196  0.00024581 -0.00027034  -0.0027839
     0.875       0.8    0.014125  0.00023681  -0.0004668   -0.002546
     0.875     0.825    0.020141  0.00022247 -0.00070051  -0.0022167
     0.875      0.85    0.027327  0.00020179 -0.00097745    -0.00178
     0.875     0.875    0.035864   0.0001736  -0.0013046  -0.0012171
     0.875       0.9    0.045959  0.00013656  -0.0016902 -0.00050641
     0.875     0.925    0.057848  8.9092e-05  -0.0021436  0.00037707
     0.875      0.95    0.071798  2.9376e-05  -0.0026761   0.0014622
     0.875     0.975    0.088112 -4.4715e-05  -0.0033007   0.0027823
     0.875         1     0.10713 -0.00013566  -0.0040325   0.0043759
    0.8875     0.525   -0.010644  0.00015345  0.00042291  -0.0023421
    0.8875      0.55   -0.010675  0.00016388  0.00040932  -0.0024853
    0.8875     0.575   -0.010514  0.00017391  0.00038943  -0.0026184
    0.8875       0.6   -0.010122  0.00018336  0.00036206  -0.0027381
    0.8875     0.625  -0.0094552  0.00019201  0.00032586  -0.0028406
    0.8875      0.65  -0.0084612  0.00019965   0.0002793  -0.0029214
    0.8875     0.675  -0.0070808  0.00020598   0.0002206  -0.0029753
    0.8875       0.7  -0.0052459  0.00021068  0.00014773  -0.0029961
    0.8875     0.725  -0.0028782  0.00021337  5.8387e-05  -0.0029769
    0.8875      0.75  0.00011275   0.0002136 -5.0129e-05  -0.0029095
    0.8875     0.775   0.0038307  0.00021086 -0.00018091  -0.0027844
    0.8875       0.8    0.008395  0.00020455 -0.00033756  -0.0025906
    0.8875     0.825    0.013943  0.00019398 -0.00052424  -0.0023156
    0.8875      0.85    0.020632  0.00017834 -0.00074583  -0.0019446
    0.8875     0.875    0.028644  0.00015669   -0.001008  -0.0014607
    0.8875       0.9    0.038185  0.00012794  -0.0013175 -0.00084436
    0.8875     0.925    0.049493  9.0817e-05   -0.001682 -7.2781e-05
    0.8875      0.95    0.062837  4.3842e-05  -0.0021106  0.00088029
    0.8875     0.975    0.078526 -1.4714e-05  -0.0026141   0.0020453
    0.8875         1    0.096906 -8.6864e-05  -0.0032049   0.0034575
       0.9     0.525    -0.01281  0.00012503  0.00035049   -0.002191
       0.9      0.55   -0.013081   0.0001337  0.00034084  -0.0023297
       0.9     0.575   -0.013178  0.00014208   0.0003263  -0.0024602
       0.9       0.6   -0.013062  0.00015002  0.00030596  -0.0025795
       0.9     0.625    -0.01269  0.00015737  0.00027874  -0.0026842
       0.9      0.65   -0.012011  0.00016396  0.00024344  -0.0027705
       0.9     0.675   -0.010968  0.00016955  0.00019866  -0.0028337
       0.9       0.7  -0.0094945  0.00017389  0.00014281  -0.0028684
       0.9     0.725  -0.0075132  0.00017669  7.4065e-05  -0.0028685
       0.9      0.75  -0.0049358  0.00017759 -9.6935e-06  -0.0028267
       0.9     0.775  -0.0016602   0.0001762  -0.0001109  -0.0027346
       0.9       0.8   0.0024311  0.00017205  -0.0002324  -0.0025826
       0.9     0.825   0.0074737  0.00016458 -0.00037749  -0.0023593
       0.9      0.85    0.013624  0.00015317 -0.00055001  -0.0020518
       0.9     0.875     0.02106  0.00013708 -0.00075448   -0.001645
       0.9       0.9    0.029989  0.00011545 -0.00099618  -0.0011213
       0.9     0.925    0.040648  8.7272e-05  -0.0012813 -0.00046051
       0.9      0.95    0.053308  5.1384e-05  -0.0016171  0.00036096
       0.9     0.975    0.068279  6.4171e-06  -0.0020121   0.0013705
       0.9         1    0.085912 -4.9223e-05  -0.0024764   0.0025997
    0.9125     0.525   -0.015012  9.8671e-05  0.00028124   -0.002014
    0.9125      0.55   -0.015532  0.00010564  0.00027473  -0.0021459
    0.9125     0.575   -0.015896  0.00011241  0.00026457  -0.0022711
    0.9125       0.6   -0.016066  0.00011887  0.00025005  -0.0023873
    0.9125     0.625      -0.016  0.00012491  0.00023035  -0.0024915
    0.9125      0.65   -0.015651  0.00013039  0.00020457  -0.0025804
    0.9125     0.675   -0.014961  0.00013514  0.00017162  -0.0026499
    0.9125       0.7   -0.013866  0.00013897  0.00013032  -0.0026955
    0.9125     0.725   -0.012292  0.00014165  7.9249e-05  -0.0027117
    0.9125      0.75   -0.010152  0.00014293  1.6815e-05  -0.0026923
    0.9125     0.775  -0.0073466  0.00014249 -5.8847e-05    -0.00263
    0.9125       0.8    -0.00376  0.00013999  -0.0001499  -0.0025163
    0.9125     0.825  0.00074048    0.000135 -0.00025885  -0.0023416
    0.9125      0.85   0.0063082  0.00012705 -0.00038866  -0.0020943
    0.9125     0.875     0.01312  0.00011557 -0.00054278  -0.0017614
    0.9125       0.9     0.02138  9.9907e-05 -0.00072524  -0.0013275
    0.9125     0.925    0.031324  7.9304e-05 -0.00094083 -0.00077485
    0.9125      0.95     0.04322  5.2866e-05  -0.0011951 -8.2766e-05
    0.9125     0.975     0.05738  1.9548e-05  -0.0014947  0.00077283
    0.9125         1    0.074158 -2.1871e-05  -0.0018474   0.0018199
     0.925     0.525   -0.017246  7.4683e-05  0.00021639  -0.0018105
     0.925      0.55   -0.018023  8.0057e-05   0.0002123  -0.0019328
     0.925     0.575   -0.018662  8.5298e-05  0.00020559  -0.0020501
     0.925       0.6   -0.019128  9.0336e-05  0.00019575  -0.0021602
     0.925     0.625   -0.019381  9.5086e-05  0.00018219  -0.0022609
     0.925      0.65   -0.019374  9.9446e-05  0.00016423  -0.0023491
     0.925     0.675   -0.019053   0.0001033   0.0001411  -0.0024217
     0.925       0.7   -0.018355   0.0001065  0.00011192  -0.0024746
     0.925     0.725   -0.017209  0.00010889  7.5669e-05  -0.0025032
     0.925      0.75    -0.01553  0.00011028  3.1175e-05  -0.0025024
     0.925     0.775   -0.013221  0.00011045 -2.2917e-05  -0.0024659
     0.925       0.8   -0.010171  0.00010914 -8.8185e-05  -0.0023866
     0.925     0.825  -0.0062485  0.00010604 -0.00016647  -0.0022562
     0.925      0.85  -0.0013048  0.00010082 -0.00025993  -0.0020649
     0.925     0.875   0.0048337  9.3047e-05 -0.00037108  -0.0018016
     0.925       0.9    0.012368  8.2261e-05 -0.00050292  -0.0014532
     0.925     0.925    0.021529  6.7901e-05 -0.00065893  -0.0010046
     0.925      0.95    0.032584  4.9315e-05 -0.00084326 -0.00043785
     0.925     0.975    0.045843  2.5738e-05  -0.0010608  0.00026756
     0.925         1    0.061658 -3.7244e-06  -0.0013172   0.0011358
    0.9375     0.525   -0.019508  5.3409e-05  0.00015728  -0.0015797
    0.9375      0.55   -0.020549  5.7321e-05  0.00015494  -0.0016896
    0.9375     0.575   -0.021472  6.1156e-05  0.00015085  -0.0017959
    0.9375       0.6   -0.022244  6.4864e-05  0.00014464  -0.0018969
    0.9375     0.625   -0.022827  6.8388e-05   0.0001359  -0.0019907
    0.9375      0.65   -0.023175  7.1659e-05  0.00012417  -0.0020748
    0.9375     0.675   -0.023238  7.4596e-05  0.00010892  -0.0021466
    0.9375       0.7   -0.022954  7.7104e-05  8.9532e-05  -0.0022029
    0.9375     0.725   -0.022256  7.9073e-05  6.5319e-05  -0.0022399
    0.9375      0.75    -0.02106   8.037e-05  3.5472e-05  -0.0022533
    0.9375     0.775   -0.019275  8.0846e-05 -9.4212e-07   -0.002238
    0.9375       0.8   -0.016791  8.0323e-05 -4.5009e-05  -0.0021882
    0.9375     0.825   -0.013483  7.8596e-05 -9.7997e-05  -0.0020971
    0.9375      0.85  -0.0092052  7.5423e-05 -0.00016139  -0.0019566
    0.9375     0.875  -0.0037882  7.0526e-05 -0.00023695  -0.0017575
    0.9375       0.9   0.0029636  6.3576e-05 -0.00032671   -0.001489
    0.9375     0.925    0.011277   5.419e-05 -0.00043313  -0.0011385
    0.9375      0.95    0.021415   4.192e-05 -0.00055907 -0.00069132
    0.9375     0.975    0.033681  2.6237e-05 -0.00070794 -0.00013029
    0.9375         1    0.048427  6.5226e-06 -0.00088374  0.00056468
      0.95     0.525   -0.021792  3.5192e-05  0.00010532   -0.001321
      0.95      0.55   -0.023105  3.7816e-05  0.00010416  -0.0014156
      0.95     0.575   -0.024321    4.04e-05  0.00010193  -0.0015078
      0.95       0.6   -0.025408  4.2913e-05  9.8386e-05  -0.0015962
      0.95     0.625   -0.026331  4.5319e-05  9.3264e-05  -0.0016794
      0.95      0.65   -0.027047  4.7576e-05  8.6271e-05  -0.0017556
      0.95     0.675   -0.027508  4.9633e-05  7.7071e-05  -0.0018225
      0.95       0.7   -0.027656   5.143e-05  6.5281e-05  -0.0018778
      0.95     0.725   -0.027424  5.2897e-05  5.0459e-05  -0.0019186
      0.95      0.75   -0.026735  5.3952e-05  3.2097e-05  -0.0019413
      0.95     0.775   -0.025499  5.4502e-05  9.6059e-06   -0.001942
      0.95       0.8   -0.023612  5.4433e-05 -1.7702e-05  -0.0019162
      0.95     0.825   -0.020953  5.3616e-05  -5.063e-05  -0.0018584
      0.95      0.85   -0.017381  5.1901e-05  -9.012e-05  -0.0017624
      0.95     0.875   -0.012733   4.911e-05 -0.00013728  -0.0016208
      0.95       0.9  -0.0068181  4.5037e-05 -0.00019343  -0.0014253
      0.95     0.925  0.00058316  3.9439e-05 -0.00026011  -0.0011657
      0.95      0.95   0.0097276  3.2032e-05 -0.00033917  -0.0008304
      0.95     0.975    0.020913  2.2481e-05 -0.00043278 -0.00040583
      0.95         1    0.034486  1.0393e-05 -0.00054353  0.00012406
    0.9625     0.525   -0.024095  2.0384e-05     6.2e-05   -0.001034
    0.9625      0.55   -0.025686  2.1932e-05  6.1561e-05  -0.0011101
    0.9625     0.575   -0.027201  2.3462e-05  6.0542e-05  -0.0011847
    0.9625       0.6   -0.028613  2.4959e-05   5.881e-05   -0.001257
    0.9625     0.625   -0.029886  2.6402e-05  5.6218e-05  -0.0013258
    0.9625      0.65   -0.030983   2.777e-05  5.2601e-05  -0.0013898
    0.9625     0.675   -0.031856  2.9032e-05  4.7774e-05  -0.0014476
    0.9625       0.7   -0.032451  3.0158e-05  4.1524e-05  -0.0014971
    0.9625     0.725   -0.032704  3.1109e-05  3.3607e-05  -0.0015364
    0.9625      0.75   -0.032544  3.1839e-05  2.3741e-05   -0.001563
    0.9625     0.775   -0.031883  3.2296e-05    1.16e-05  -0.0015739
    0.9625       0.8   -0.030622  3.2419e-05 -3.1971e-06  -0.0015657
    0.9625     0.825   -0.028645  3.2136e-05 -2.1095e-05  -0.0015345
    0.9625      0.85   -0.025818  3.1364e-05 -4.2618e-05  -0.0014758
    0.9625     0.875   -0.021985  3.0005e-05 -6.8384e-05   -0.001384
    0.9625       0.9   -0.016961  2.7945e-05 -9.9123e-05   -0.001253
    0.9625     0.925   -0.010535  2.5049e-05  -0.0001357  -0.0010754
    0.9625      0.95  -0.0024573  2.1159e-05 -0.00017915 -0.00084261
    0.9625     0.975   0.0075611  1.6091e-05 -0.00023071 -0.00054444
    0.9625         1    0.019859  9.6242e-06 -0.00029182 -0.00016901
     0.975     0.525    -0.02641  9.3419e-06  2.8902e-05  -0.0007183
     0.975      0.55   -0.028285  1.0065e-05  2.8812e-05 -0.00077253
     0.975     0.575   -0.030108  1.0782e-05  2.8478e-05 -0.00082606
     0.975       0.6   -0.031852  1.1489e-05  2.7841e-05 -0.00087834
     0.975     0.625   -0.033486  1.2174e-05  2.6835e-05 -0.00092864
     0.975      0.65   -0.034974   1.283e-05  2.5388e-05 -0.00097613
     0.975     0.675   -0.036272  1.3444e-05   2.342e-05  -0.0010198
     0.975       0.7    -0.03733  1.4001e-05  2.0836e-05  -0.0010585
     0.975     0.725   -0.038087  1.4486e-05  1.7532e-05  -0.0010909
     0.975      0.75   -0.038475  1.4878e-05  1.3385e-05  -0.0011152
     0.975     0.775   -0.038413  1.5155e-05  8.2515e-06  -0.0011298
     0.975       0.8   -0.037806   1.529e-05  1.9667e-06  -0.0011322
     0.975     0.825   -0.036545  1.5253e-05 -5.6641e-06  -0.0011201
     0.975      0.85   -0.034502  1.5007e-05  -1.487e-05  -0.0010904
     0.975     0.875   -0.031527   1.451e-05  -2.592e-05  -0.0010396
     0.975       0.9   -0.027447  1.3711e-05 -3.9137e-05 -0.00096354
     0.975     0.925   -0.022056  1.2553e-05 -5.4901e-05 -0.00085753
     0.975      0.95   -0.015118  1.0966e-05 -7.3667e-05 -0.00071588
     0.975     0.975  -0.0063508  8.8696e-06 -9.5979e-05 -0.00053196
     0.975         1   0.0045722  6.1672e-06 -0.00012249 -0.00029794
    0.9875     0.525   -0.028732  2.4263e-06  7.6668e-06 -0.00037367
    0.9875      0.55   -0.030897  2.6184e-06  7.6787e-06 -0.00040258
    0.9875     0.575   -0.033033  2.8102e-06  7.6357e-06  -0.0004313
    0.9875       0.6   -0.035118  3.0002e-06  7.5214e-06 -0.00045954
    0.9875     0.625   -0.037122  3.1863e-06  7.3195e-06 -0.00048698
    0.9875      0.65   -0.039012  3.3662e-06  7.0125e-06 -0.00051321
