         x         y           v           s          Vx          Vy
       0.3      0.15    -0.18282   0.0012348    0.019818   0.0095605
       0.3   0.16667    -0.18218   0.0015926    0.023177    0.011396
       0.3   0.18333    -0.17327   0.0020074    0.026615    0.013315
       0.3       0.2    -0.15446   0.0024797    0.030021    0.015274
       0.3   0.21667    -0.12457   0.0030081     0.03326    0.017214
       0.3   0.23333   -0.083231   0.0035884    0.036184     0.01907
       0.3      0.25   -0.031219   0.0042142    0.038639     0.02077
   0.31667  0.016667    -0.10183   1.359e-05   0.0016659  0.00019537
   0.31667  0.033333    -0.10796  5.5531e-05   0.0034233  0.00069504
   0.31667      0.05    -0.11677   0.0001277   0.0053188   0.0014355
   0.31667  0.066667    -0.12801  0.00023282   0.0074027   0.0023719
   0.31667  0.083333     -0.1408  0.00037445   0.0097185   0.0034742
   0.31667       0.1    -0.15375  0.00055677    0.012295   0.0047226
   0.31667   0.11667    -0.16516  0.00078428    0.015139   0.0061033
   0.31667   0.13333    -0.17319   0.0010614    0.018234   0.0076035
   0.31667      0.15    -0.17597   0.0013921    0.021536   0.0092068
   0.31667   0.16667    -0.17163   0.0017793    0.024976     0.01089
   0.31667   0.18333    -0.15847   0.0022246    0.028454    0.012618
   0.31667       0.2    -0.13509   0.0027278     0.03185    0.014347
   0.31667   0.21667    -0.10066   0.0032863    0.035019    0.016022
   0.31667   0.23333   -0.055326   0.0038951    0.037807    0.017582
   0.31667      0.25 -0.00043124   0.0045465    0.040063    0.018966
   0.33333  0.016667    -0.11951  1.6813e-05   0.0020099  0.00018826
   0.33333  0.033333    -0.12095  6.6996e-05   0.0040365  0.00067026
   0.33333      0.05    -0.12582  0.00015136   0.0061465   0.0013838
   0.33333  0.066667    -0.13378  0.00027188   0.0084062   0.0022831
   0.33333  0.083333    -0.14376  0.00043157    0.010871   0.0033353
   0.33333       0.1    -0.15419  0.00063424    0.013577   0.0045167
   0.33333   0.11667    -0.16312  0.00088413    0.016535   0.0058087
   0.33333   0.13333    -0.16849   0.0011854    0.019727    0.007194
   0.33333      0.15    -0.16825   0.0015417    0.023104   0.0086523
   0.33333   0.16667    -0.16051   0.0019556    0.026589    0.010157
   0.33333   0.18333    -0.14361    0.002428    0.030072    0.011673
   0.33333       0.2    -0.11639    0.002958    0.033424    0.013157
   0.33333   0.21667   -0.078401   0.0035421    0.036495     0.01456
   0.33333   0.23333    -0.03023   0.0041745    0.039128    0.015828
   0.33333      0.25    0.026305   0.0048464    0.041178    0.016912
      0.35  0.016667    -0.13635  1.9865e-05   0.0023362  0.00017509
      0.35  0.033333    -0.13333  7.7873e-05   0.0046188   0.0006254
      0.35      0.05    -0.13437  0.00017382   0.0069316    0.001293
      0.35  0.066667    -0.13903  0.00030893   0.0093542   0.0021333
      0.35  0.083333    -0.14614  0.00048563    0.011952   0.0031119
      0.35       0.1    -0.15396  0.00070733    0.014768   0.0042019
      0.35   0.11667    -0.16037   0.0009779    0.017816    0.005381
      0.35   0.13333    -0.16314   0.0013012    0.021077   0.0066279
      0.35      0.15    -0.16011   0.0016805    0.024499   0.0079192
      0.35   0.16667    -0.14933   0.0021178    0.027996   0.0092269
      0.35   0.18333    -0.12928   0.0026137    0.031455    0.010517
      0.35       0.2   -0.099006   0.0031663    0.034737    0.011749
      0.35   0.21667   -0.058395   0.0037716     0.03769     0.01288
      0.35   0.23333  -0.0084265   0.0044227     0.04016    0.013866
      0.35      0.25    0.048725   0.0051102    0.042008    0.014672
   0.36667  0.016667     -0.1519  2.2649e-05   0.0026353  0.00015658
   0.36667  0.033333    -0.14487  8.7842e-05   0.0051544  0.00056263
   0.36667      0.05    -0.14234  0.00019446   0.0076544   0.0011672
   0.36667  0.066667    -0.14381  0.00034299    0.010225   0.0019287
   0.36667  0.083333    -0.14806   0.0005353     0.01294   0.0028127
   0.36667       0.1    -0.15326  0.00077431    0.015846   0.0037904
   0.36667   0.11667    -0.15719   0.0010635    0.018961   0.0048361
   0.36667   0.13333    -0.15749   0.0014063    0.022265   0.0059257
   0.36667      0.15    -0.15192   0.0018057    0.025703   0.0070336
   0.36667   0.16667    -0.13856   0.0022631    0.029186   0.0081317
   0.36667   0.18333    -0.11596   0.0027785    0.032595   0.0091879
   0.36667       0.2   -0.083397   0.0033496    0.035787    0.010167
   0.36667   0.21667   -0.041036   0.0039715    0.038612    0.011033
   0.36667   0.23333   0.0098376   0.0046367     0.04092    0.011753
   0.36667      0.25    0.066801   0.0053355    0.042581    0.012301
   0.38333  0.016667    -0.16576  2.5084e-05   0.0028988  0.00013366
   0.38333  0.033333    -0.15535  9.6627e-05   0.0056294  0.00048482
   0.38333      0.05    -0.14964  0.00021273   0.0082977   0.0010117
   0.38333  0.066667    -0.14814  0.00037322       0.011   0.0016774
   0.38333  0.083333    -0.14963  0.00057939    0.013814   0.0024491
   0.38333       0.1    -0.15228  0.00083368    0.016792   0.0032967
   0.38333   0.11667    -0.15381   0.0011391    0.019952   0.0041927
   0.38333   0.13333    -0.15182   0.0014987    0.023275   0.0051107
   0.38333      0.15    -0.14404   0.0019149    0.026705   0.0060241
   0.38333   0.16667    -0.12855   0.0023889    0.030151   0.0069054
   0.38333   0.18333    -0.10401     0.00292     0.03349   0.0077255
   0.38333       0.2   -0.069876   0.0035052    0.036582    0.008455
   0.38333   0.21667   -0.026539   0.0041393    0.039276   0.0090661
   0.38333   0.23333    0.024499   0.0048144    0.041428    0.009536
   0.38333      0.25    0.080664   0.0055203    0.042921   0.0098503
       0.4  0.016667     -0.1776  2.7105e-05   0.0031201   0.0001074
       0.4  0.033333    -0.16455    0.000104   0.0060324  0.00039533
       0.4      0.05    -0.15618  0.00022818    0.008847  0.00083262
       0.4  0.066667    -0.15204   0.0003989    0.011662   0.0013888
       0.4  0.083333    -0.15096  0.00061693    0.014559   0.0020336
       0.4       0.1    -0.15117   0.0008842     0.01759   0.0027373
       0.4   0.11667    -0.15045   0.0012033    0.020775   0.0034712
       0.4   0.13333    -0.14639   0.0015767    0.024096   0.0042077
       0.4      0.15    -0.13671   0.0020065    0.027498   0.0049199
       0.4   0.16667    -0.11956   0.0024933    0.030888   0.0055818
       0.4   0.18333   -0.093664   0.0030361    0.034144    0.006168
       0.4       0.2   -0.058617   0.0036314    0.037128   0.0066551
       0.4   0.21667   -0.014974   0.0042737    0.039693   0.0070235
       0.4   0.23333    0.035628   0.0049545    0.041704   0.0072599
       0.4      0.25    0.090545   0.0056638    0.043051   0.0073597
   0.41667  0.016667    -0.18716  2.8664e-05   0.0032941  7.8951e-05
   0.41667  0.033333     -0.1723   0.0001098   0.0063546  0.00029773
   0.41667      0.05    -0.16189  0.00024048   0.0092911  0.00063678
   0.41667  0.066667    -0.15551  0.00041951    0.012201    0.001073
   0.41667  0.083333    -0.15213  0.00064718    0.015162   0.0015801
   0.41667       0.1     -0.1501  0.00092492    0.018229   0.0021296
   0.41667   0.11667    -0.14729   0.0012548    0.021422   0.0026929
   0.41667   0.13333    -0.14139    0.001639    0.024724   0.0032419
   0.41667      0.15    -0.13016   0.0020789    0.028079   0.0037503
   0.41667   0.16667    -0.11177    0.002575    0.031399    0.004194
   0.41667   0.18333   -0.085055   0.0031256    0.034563   0.0045516
   0.41667       0.2   -0.049679   0.0037271    0.037437   0.0048057
   0.41667   0.21667  -0.0062999   0.0043735     0.03988   0.0049443
   0.41667   0.23333    0.043386   0.0050564    0.041765   0.0049628
   0.41667      0.25    0.096728   0.0057656     0.04299   0.0048655
